atencion_id;fecha_hora;informador_id;centro_id;encuesta_id;País;En caso de ser Español, ¿cuál  es su provincia de procedencia?;Sexo;¿ En qué medio de transporte ha llegado a Madrid?;¿Cómo ha localizado los SAIT?;¿Volvería a utilizar este servicio?;¿Ha buscado información sobre la ciudad de Madrid antes de venir;En relación con las instalaciones del Servicio de Atención e Inf;En relación con el personal de atención que le ha atendido en lo;En relación con el servicio prestado, ¿cuál es su grado de satis;En relación con los medios materiales y la documentación disponi;¿Cuál es su nivel global de satisfacción con el Servicio de Aten;Observaciones;Con quién viaja (sólo una opción);Edad;Duración de la estancia en Madrid;¿Cuál es el motivo de su visita a la Ciudad de  Madrid?;¿Qué instalaciones del Servicio de Atención e Información Turíst
2127379;2021-07-21 16:52:08;98;58;174;Puerto Rico;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Familia;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;45-64;De 1 a 2 semanas;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127381;2021-07-21 16:52:28;98;58;174;Emiratos Árabes Unidos;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;9;;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de Atocha
2127384;2021-07-21 16:36:42;235;44;174;Seleccione País;Murcia;Mujer;Tren;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##www.esmadrid.com;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$9;10;;En pareja;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de CentroCentro
2127385;2021-07-21 16:58:51;98;58;174;Seleccione País;Madrid;Mujer;Residente;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$9;9;;Residente;45-64;Residente;Residente;PIT de Atocha
2127388;2021-07-21 16:53:51;98;58;174;Seleccione País;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;Otros (Indicar)##Oficina de turismo ;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;45-64;Residente;Residente;Centro de Turismo de la Plaza Mayor
2127392;2021-07-21 17:07:48;98;58;174;Seleccione País;NULL;Hombre;Avión;"Los había visto anteriormente&nbsp;";Sí;Internet/web (Indicar páginas)##Booking/pag oficial;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Las visitas guiadas son geniales, debería haber más ;En pareja;45-64;De 1 a 3 meses;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127397;2021-07-21 17:10:42;98;58;174;Seleccione País;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;Otros (Indicar)##Oficina de turismo ;Señalización informativa$$9;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$NS/NC;7;Las entradas para las visitas no se pueden cancelar, ni siquiera cambiar de día y es la segunda vez que pierde el dinero o la visita por no poder ir;Sólo;+65;Residente;Residente;Centro de Turismo de la Plaza Mayor
2127401;2021-07-21 17:25:26;98;58;174;Colombia;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;8;;En familia;45-64;3 noches;Ocio, recreo y vacaciones;PIT de Atocha
2127405;2021-07-21 17:31:53;98;58;174;Seleccione País;Barcelona;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$7;Plano de la ciudad$$7;8;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;PIT de Atocha
2127406;2021-07-21 17:34:10;98;58;174;Seleccione País;Madrid;Mujer;Residente;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;Residente;45-64;Residente;Residente;PIT de Atocha
2127408;2021-07-21 17:17:22;98;58;174;Seleccione País;Barcelona;Mujer;Tren;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$10;10;;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127409;2021-07-21 17:35:58;98;58;174;México;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;En familia;45-64;3 noches;Ocio, recreo y vacaciones;PIT de Atocha
2127410;2021-07-21 17:38:02;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Agencia;Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$10;10;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127412;2021-07-21 17:41:48;98;58;174;Seleccione País;Toledo;Hombre;Autobús;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Visitasmadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;45-64;1 noche;Cultura;Centro de Turismo de la Plaza Mayor
2127414;2021-07-21 17:41:34;98;58;174;Colombia;NULL;Hombre;Avión;Tenía información previa de su ubicación##google;Sí;Internet/web (Indicar páginas)##google;Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;7;;En pareja;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de Atocha
2127418;2021-07-21 17:43:11;98;58;174;Seleccione País;Barcelona;Mujer;Tren;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Muy buena atención por parte de Diana, las explicaciones y toda la información inmejorable ;En pareja;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127422;2021-07-21 17:53:41;98;58;174;Seleccione País;Teruel;Mujer;Autobús;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$10;9;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;PIT de Atocha
2127433;2021-07-21 17:46:39;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##B&b;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127435;2021-07-21 18:02:48;98;58;174;Italia;NULL;Mujer;Avión;"Los había visto anteriormente&nbsp;";Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 1 a 2 semanas;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127440;2021-07-21 18:05:50;98;58;174;España;Valencia;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking/ civitatis;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Atención inmejorable ;En familia;45-64;De 4 a 7 noches;Ver un espectáculo en particular (Indicar cuál)##Warner;Centro de Turismo de la Plaza Mayor
2127446;2021-07-21 18:15:04;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##B&b/pag oficiales;Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;45-64;De 1 a 2 semanas;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127463;2021-07-21 18:51:06;194;49;174;Seleccione País;Madrid;Mujer;Avión;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$NS/NC;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$8;10;;Residente;45-64;Residente;Residente;PIT del Aeropuerto T-4
2127493;2021-07-21 20:13:20;255;43;174;Seleccione País;Barcelona;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;Sólo;45-64;2 noches;Negocios;PIT del Aeropuerto T-2
2127494;2021-07-21 20:15:14;255;43;174;Seleccione País;Barcelona;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;9;;Sólo;25-44;3 noches;Gastronomía;PIT del Aeropuerto T-2
2127515;2021-07-22 10:05:14;98;58;174;Brasil;NULL;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En familia;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127521;2021-07-22 10:13:41;98;58;174;Portugal;NULL;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En familia;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127525;2021-07-22 10:16:03;98;58;174;Seleccione País;NULL;Hombre;Avión;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127528;2021-07-22 10:26:00;249;49;174;Italia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##google;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;9;Solicitan visitas guiadas en italiano y sino más en inglés ;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-4
2127529;2021-07-22 10:23:55;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En pareja;45-64;De 4 a 7 noches;Negocios;Centro de Turismo de la Plaza Mayor
2127534;2021-07-22 10:29:10;249;49;174;España;Madrid;Hombre;Avión;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;Residente;Residente;PIT del Paseo del Prado
2127535;2021-07-22 10:29:06;98;58;174;Seleccione País;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En pareja;45-64;De 4 a 7 noches;Negocios;Centro de Turismo de la Plaza Mayor
2127543;2021-07-22 10:26:05;98;58;174;España;Barcelona;Mujer;Tren;Tenía información previa de su ubicación##Maps;Sí;Internet/web (Indicar páginas)##Trivago;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127548;2021-07-22 10:47:32;98;58;174;Italia;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;15-24;De 1 a 2 semanas;Salud;PIT del Paseo del Prado
2127558;2021-07-22 10:54:06;98;58;174;Seleccione País;Barcelona;Mujer;Tren;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Instagram;Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;15-24;3 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127560;2021-07-22 11:05:31;134;43;174;España;Las Palmas;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2127569;2021-07-22 11:10:33;249;49;174;España;Madrid;Hombre;Avión;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Agradece que se haya hecho el programa de visitas guiadas;Sólo;25-44;Residente;Residente;Punto de Información Turística (PIT) de Cibeles
2127596;2021-07-22 11:06:28;98;58;174;España;Valencia;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;45-64;2 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127599;2021-07-22 10:31:20;98;58;174;México;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En familia;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127605;2021-07-22 11:37:48;98;58;174;Seleccione País;Sevilla;Hombre;Tren;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;Sólo;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127606;2021-07-22 11:33:40;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking/madrid.es;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 1 a 2 semanas;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127611;2021-07-22 11:40:10;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;No encontraba la ventana;En pareja;15-24;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127638;2021-07-22 11:57:19;134;43;174;Francia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;9;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2127640;2021-07-22 11:57:33;98;58;174;Seleccione País;Alicante;Mujer;Autobús;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Le han dado un viaje ya hecho;Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127642;2021-07-22 11:59:49;98;58;174;Seleccione País;Madrid;Hombre;Residente;"Los había visto anteriormente&nbsp;";Sí;Internet/web (Indicar páginas)##Groupon;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Viene siempre a preguntar por nuevas visitas guiadas, muy buenas, pero podrían poner más ;Sólo;45-64;Residente;Residente;PIT del Paseo del Prado
2127646;2021-07-22 12:04:20;98;58;174;Seleccione País;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Pag oficial ;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 1 a 2 semanas;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127657;2021-07-22 12:06:55;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Amigos de madrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;25-44;De 1 a 2 semanas;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127663;2021-07-22 12:14:42;98;58;174;Estados Unidos;NULL;Mujer;Avión;Tenía información previa de su ubicación##Se lo dijeron en el Prado;Sí;Internet/web (Indicar páginas)##Pag oficiales;Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;8;No está disponible el autobús, aunque la información que dan es genial;Con amigos;25-44;De 1 a 2 semanas;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127664;2021-07-22 11:40:33;98;58;174;Seleccione País;Madrid;Hombre;Residente;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En familia;45-64;Residente;Residente;Centro de Turismo de la Plaza Mayor
2127676;2021-07-22 12:27:18;98;58;174;Seleccione País;Almería;Hombre;Tren;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$8;7;;Sólo;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127686;2021-07-22 12:30:56;98;58;174;Seleccione País;NULL;Hombre;Avión;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$7;8;;En familia;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127693;2021-07-22 12:34:49;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;25-44;De 1 a 2 semanas;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127695;2021-07-22 12:35:04;134;43;174;Bélgica;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;9;;En familia;25-44;1 noche;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2127699;2021-07-22 12:36:30;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$7;8;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127707;2021-07-22 12:44:28;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$7;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En pareja;25-44;3 noches;Estudios;Centro de Turismo de la Plaza Mayor
2127719;2021-07-22 12:42:31;98;58;174;Seleccione País;Castellón;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127722;2021-07-22 13:07:34;98;58;174;Seleccione País;Madrid;Hombre;Residente;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;+65;Residente;Residente;PIT del Paseo del Prado
2127726;2021-07-22 13:14:31;98;58;174;Seleccione País;NULL;Mujer;Tren;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;15-24;Excursionista;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2127737;2021-07-22 13:28:40;134;43;174;España;Cáceres;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$10;10;;En pareja;25-44;Excursionista;Tránsito;PIT del Aeropuerto T-2
2127754;2021-07-22 12:52:27;98;58;174;Seleccione País;Las Palmas;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127755;2021-07-22 13:45:12;98;58;174;Seleccione País;Las Palmas;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;8;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127758;2021-07-22 13:46:13;98;58;174;Seleccione País;Madrid;Hombre;Residente;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En familia;45-64;Residente;Familia;Centro de Turismo de la Plaza Mayor
2127821;2021-07-22 15:04:54;255;43;174;Seleccione País;Madrid;Hombre;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$6;10;;Residente;25-44;Residente;Otros (Indicar cuál)##vuelta vacaciones;PIT del Aeropuerto T-2
2127826;2021-07-22 15:12:23;255;43;174;Países Bajos;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$NS/NC;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;9;;Con amigos;25-44;3 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2127833;2021-07-22 15:12:17;98;58;174;Seleccione País;Barcelona;Mujer;Tren;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Facebook;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127834;2021-07-22 15:25:04;98;58;174;Seleccione País;Sevilla;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En familia;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127837;2021-07-22 15:27:54;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$10;7;;En familia;45-64;3 noches;Cultura;Centro de Turismo de la Plaza Mayor
2127838;2021-07-22 15:29:04;98;58;174;Italia;NULL;Hombre;Tren;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;Excursionista;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127839;2021-07-22 15:32:42;255;43;174;Alemania;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$NS/NC;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$7;9;;Sólo;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2127847;2021-07-22 15:32:31;98;58;174;Seleccione País;Cádiz;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2127848;2021-07-22 15:40:28;98;58;174;Seleccione País;León;Mujer;Tren;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 1 a 2 semanas;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
